user_id	chat_id	chat_title	wave	start	count
41753784	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41757758	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41762349	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41765475	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41765980	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41766748	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41767904	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41772120	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41774319	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41775323	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41779520	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41781493	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41783763	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41786784	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41788911	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41789098	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41789143	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41791907	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41796286	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41800641	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41807568	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41808628	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41811840	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41812604	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41813389	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41815050	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41815189	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41818545	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41819142	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41825505	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41829102	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41830465	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41834911	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41836227	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41837304	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41837987	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41842872	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41846685	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41848801	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41854363	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41856001	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41856229	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41857068	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41858911	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41862447	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41862449	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41862962	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41863098	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41865273	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41865850	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41868551	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41869941	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41872400	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41875552	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41875868	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41880157	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41881253	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41882658	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41882764	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41884387	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41884753	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41891508	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41893076	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41896219	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41897071	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41901013	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41901555	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41903063	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41903486	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41903822	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41904383	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41912836	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41916212	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41916650	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41918827	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41925452	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41930116	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41932982	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41934504	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41935165	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41938846	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41941346	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41948145	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41948316	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41951448	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41951956	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41952944	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41953365	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41953693	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41953789	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41954184	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41955172	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41958548	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41959318	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41960340	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41962357	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41962632	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41966238	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41967619	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41970896	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41977086	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41977337	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41977725	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41977996	-73531404989116	Бесплатный Взаимопиар	1	0	1000
